Event ID,Title,Start,End,Timezone,Organization,Venue,Address,City,Region,Categories,Cost,Description,Public Source URL,Ticket URL,Source Category,Source Record IDs,Source Supplied IDs,Source URLs,Retrieved At
99ac62b1-f6ba-58dc-93c3-559e2a044579,Discover Winterthur Outreach Event,2026-09-26T14:00:00Z,,America/New_York,The Rainbow Chorale of Delaware,,,,,Choral; Museums,,"Join the Rainbow Chorale of Delaware at the Winterthur Museum, Garden & Library, the premier museum of American decorative arts, with a collection of nearly 90,000 objects made or used in America since 1640, set on 1,000 acres of protected meadows, woodlands, ponds, and waterways including a 60-acre garden designed by du Pont.",https://therainbowchorale.org/,,ddoa-grantee,e38ec549-3fb8-5a59-842b-b0b4285316f7,scenescout:5bdc36810c02db83526c4e97ecddc360,https://therainbowchorale.org/,2026-08-19T15:37:21.163Z
ca596c91-b021-5b44-b58e-a34ecc1b324c,Great Native Plants for Difficult Sites,2026-09-26T14:00:00Z,,America/New_York,Mt. Cuba Center,,,,,Lectures & Workshops,From $39,"What plants can tolerate constantly wet areas, or clay soil, or relentless sun, or deep shade? Turn problem areas into thriving garden spaces. Designed for gardeners of all levels, this class shows you how to select native plants for your most challenging conditions. You will learn how to: Select native plants for difficult site conditions Solve wet, dry, sunny, and shady garden problems Build a reliable plant list for tough areas This class includes a walk through the Mt. Cuba gardens with Nancy noting areas when plants provided solutions to garden challenges. Leave with a list of plants to help solve the difficult site dilemmas that you may have! Register to learn how to solve difficult garden site conditions with native plants. This program takes place in-person at Mt. Cuba Center Saturday, September 26, 2026. 🥬 Certificate of Attendance for Continuing Education Units (CEUs) available 🥬 New class About the Instructor: Nancy Bell is the Education and Garden Coach Coordinator at Gateway Garden Center in Hockessin. She has Certificates of Merit in Ornamental Horticulture and Landscape Design from Longwood Gardens. REGISTER NOW: General Public Individual+ & Dual+ Members Supporter, Advocate & Conservator Members",https://mtcubacenter.org/event/great-native-plants-for-difficult-sites-2,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR,non-grantee,b260114e-5ee1-5997-bbce-605e9dbe39a2,scenescout:9b211b86e281485f5cb72359ffa6ef75,https://mtcubacenter.org/event/great-native-plants-for-difficult-sites-2,2026-08-19T15:37:21.163Z
99cf92d9-d5c5-50c2-8e34-e3c9709ec226,Hand Built Ceramic Textured Pumpkin Plate,2026-09-26T14:00:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,$60-$65,"Learn fundamental hand-building techniques and build your own pumpkin plate! Finish your piece by adding color with glaze. No experience needed. Because pieces will need to be fired, participants will be notified when pieces are ready to be picked up. Materials are included in the cost of class. Ages 18+",https://delawarescene.com/event/43370/hand-built-ceramic-textured-pumpkin-plate,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNDU0Njc=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43370,https://delawarescene.com/event/43370/hand-built-ceramic-textured-pumpkin-plate,2026-08-19T14:48:52.161Z
45740b0d-2f0b-5ba9-a87f-4ab111335208,Read & Tea Book Club,2026-09-26T14:15:00Z,,America/New_York,Nemours Estate,,,,,Literature & Poetry,,"We'll be discussing our first Read & Tea selection, Beatrix Potter's Gardening Life by Marta McDowell.",https://www.nemoursestate.org/events.html,,non-grantee,ac38b925-a53e-5f13-bd79-38226a688625,scenescout:8b789df2c0b5cfdb03bababc6cf1b20f,https://www.nemoursestate.org/events.html,2026-08-19T15:37:21.163Z
a9df0d12-91d9-5db4-afc9-1d86c9b1642a,"Wildcraft: Nature Art, Sep 26 ~ Abbott’s Mill Nature Center",2026-09-26T14:30:00Z,,America/New_York,Delaware Nature Society,,,,,Visual Arts,,"Design beautiful and intriguing art projects perfect for play or display. Create fun projects such as dream catchers, spinning tops, luminaries, and much, much more. | $15.00 (ages 6+)*",https://delawarenaturesociety.org/event/wildcraft-nature-art-sep-26-abbotts-mill-nature-center,https://14360.blackbaudhosting.com/14360/wildcraft-nature-art-sep-26--abbotts-mill-nature-center,non-grantee,b7f693ee-04ad-5f05-b4d0-7ed840f29c5e,scenescout:8fdf258f6f571c5ddbc2c6e24ea4d43a,https://delawarenaturesociety.org/event/wildcraft-nature-art-sep-26-abbotts-mill-nature-center,2026-08-19T15:37:21.163Z
e02504d6-7988-5ead-b35f-310a45f52416,Clay Big Foot Impression Family Art Class,2026-09-26T15:00:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Kids & Family Friendly; Lectures & Workshops; Visual Arts,$25-$30,"A sensory clay experience for toddlers and their caregivers, where little ones help “discover” Bigfoot through clay impressions of their own feet. Children will press their feet into soft clay to create playful “Bigfoot tracks,” turning movement and sensory exploration into a shared imaginative story. Caregivers will support their child in stepping, pressing, and engaging with the clay at their own pace. A calm, hands-on studio where tiny explorers help bring a legend to life, one footprint at a time! Additional $10 material fee. Ages 12 months-5 with caregiver.",https://delawarescene.com/event/43368/clay-big-foot-impression-family-art-class,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNDc4NTU=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43368,https://delawarescene.com/event/43368/clay-big-foot-impression-family-art-class,2026-08-19T14:48:52.161Z
6f9002a1-f4f1-52cc-bd73-0046f9e99b61,Science Saturday - Color Craze,2026-09-26T15:00:00Z,,America/New_York,Hagley Museum and Library,,,,,Museums,,Find out how rainbows are revealed in the world around us in this colorful program.,https://www.hagley.org/plan-your-visit/calendar/all-events,,non-grantee,bc35f22c-3957-5025-9635-4b3781ef79c6,scenescout:6990cba5bdbaa3f20454659c557c13a5,https://www.hagley.org/plan-your-visit/calendar/all-events,2026-08-19T15:37:21.163Z
46bdd4ec-8118-5e82-8815-a38a3435531e,DelArt Film Society: The Wild West presents A Fistful of Dollars (1964),2026-09-26T16:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Delaware Art Museum,"{""street"":""2301 Kentmere Parkway"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19806""}",Wilmington,Northern Delaware,Museums; Film,$5,"Westerns once ruled Hollywood. The quintessential American film genre. A mythology rooted in our identity. Survival, betrayal, redemption, revenge. A raw view of the untamed west, romanticized, yet rugged. A symbol of freedom and the American dream.",https://delawarescene.com/event/43712/delart-film-society-the-wild-west-presents-a-fistful-of-dollars-1964,https://delart.org/whats-on/list/?tribe_eventcategory%5B0%5D=39,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43712,https://delawarescene.com/event/43712/delart-film-society-the-wild-west-presents-a-fistful-of-dollars-1964,2026-08-19T14:48:52.161Z
2293ad91-d0a2-5cac-8429-4a0f97827eb1,Feeding in the Revolution: Baking During the Revolution,2026-09-26T16:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Greenbank Mills and Phillips Farm,"{""street"":""500 Greenbank Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19808""}",Wilmington,Northern Delaware,250th Anniversary; Free; History & Culture,FREE!,"Explore the role of baking during the American Revolution. Throughout the day, demonstrations will use our wood fire bake oven to create civilian and military breads. Come join us for great food and history!",https://delawarescene.com/event/42300/feeding-in-the-revolution-baking-during-the-revolution,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,42300,https://delawarescene.com/event/42300/feeding-in-the-revolution-baking-during-the-revolution,2026-08-19T14:48:52.161Z
23236629-3d1f-5847-bef0-6f046868e84f,Mom & Me Workshop: Fairy Wings,2026-09-26T16:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Gilbert W. Perry Center for the Arts (The Gibby),"{""street"":""51 W. Main St"",""city"":""Middletown"",""state"":""DE"",""postalCode"":""19709""}",Middletown,Northern Delaware,Classes; Kids & Family Friendly; Lectures & Workshops; Visual Arts,$25,"In this 90-minute workshop, you and your child will build and decorate a pair of wearable fairy wings. Together using paint pens, gems, ribbons, lace, dried flowers, and more. Every pair walks out the door with one pair of wings they made themselves. This is an opportunity for kids to let loose and unleash their creativity with someone they love by their side. Pick your colors, stack on the gems, drape the ribbons, and end up with something that feels magical. No two pairs will look alike! One ticket covers one adult and one child. Moms, dads, grandparents, aunts, uncles, guardians, or babysitters (etc.) are all welcome! Ages 4 and up. All materials included. Saturday, September 26 noon-1:30pm Price: $25 - Ticket price covers one 'Mom' & one child. $10 add-on for an additional child. Registration closes 24hrs prior to the event. This organization is supported, in part, by a grant from the Delaware Division of the Arts, a state agency, in partnership with the National Endownment for the Arts. The Division promotes Delaware art events on DelawareScene.com",https://delawarescene.com/event/43291/mom-me-workshop-fairy-wings,https://www.eventbrite.com/e/1994687277342?aff=oddtdtcreator,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43291,https://delawarescene.com/event/43291/mom-me-workshop-fairy-wings,2026-08-19T14:48:52.161Z
799a54cf-d827-5e97-aad8-b407a002dcda,Clay Jack-O-Lantern,2026-09-26T16:30:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Kids & Family Friendly; Lectures & Workshops; Visual Arts,$30-$35,"A festive clay workshop where young artists create their own sculpted jack-o’-lanterns using beginner-friendly hand-building techniques. Participants will explore shaping, carving, and adding texture to clay while designing pumpkins that can be spooky, silly, expressive, or completely unique. Guidance will be provided throughout, while still allowing room for creativity and personal style. A hands-on seasonal class focused on imagination, tactile exploration, and the fun of bringing Halloween creations to life through clay. Additional $10 material fee. Ages 6-12.",https://delawarescene.com/event/43369/clay-jack-o-lantern,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNDg2Njk=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43369,https://delawarescene.com/event/43369/clay-jack-o-lantern,2026-08-19T14:48:52.161Z
1e610243-9b91-5b5d-a5b3-f3a805844bf8,Delaware Community Preservation Lab,2026-09-26T17:00:00Z,,America/New_York,Delaware Historical Society,,,,,Film; Visual Arts,,"Every Delawarean has a history worth preserving. Yet personal, community, and organizational collections filled with photographs, letters, quilts, scrapbooks, posters, and other keepsakes are often at risk from humidity, common pests, poor storage, and the passage of time. The Delaware Community Preservation Lab (DCPL) helps safeguard these materials by offering on-site scanning, photography, and video recording services. Visitors can bring in a wide range of items, including photographs, 35mm film and slides, yearbooks, scrapbooks, leaflets and other historic papers and documents to be carefully scanned and converted into high-quality digital files. In addition to flat materials, DCPL staff can photograph three-dimensional objects and record short video interviews, giving participants the opportunity to share the stories behind their items and preserve those memories alongside the images. We’ve been bringing our technology and resources to sites around the First State, and this September, we’ll be in Sussex County at the Lewes Senior Activity Center! Participants who schedule an appointment at one of our digitization booths will receive a USB drive with their newly digitized files, along with easy-to-follow preservation guides created by Delaware Historical Society collections care staff to help them continue their preservation efforts at home or in their churches and…",https://dehistory.org/calendar/delaware-community-preservation-lab-3,https://dhs.givecloud.co/dcpl-sept26,non-grantee,32f36208-6de3-59f5-b0f5-43b378fcc0b0,scenescout:8769b6a1d8a83630545501449ecc96c4,https://dehistory.org/calendar/delaware-community-preservation-lab-3,2026-08-19T15:37:21.163Z
195c3ce2-d20b-55d4-9060-8fbef0f277e5,Designing Layered Landscapes,2026-09-26T17:00:00Z,,America/New_York,Mt. Cuba Center,,,,,Lectures & Workshops; Visual Arts,From $49,"Are you seeking a design process to build a resilient native garden that wildlife loves and weeds struggle to take root? Inspiration from nature is our best teacher when we create ecosystems in human spaces. We will practice drawing to scale the anatomy of a designed ecosystem, from essential native groundcovers or “green mulch” to structural canopy trees. This program takes place in-person at Mt. Cuba Center Saturday, September 26, 2026. Note, this class has been postponed from the original date of 4/25/26. About the Instructor: Elyse Jurgen, owner of Waxwing EcoWorks Co., rebuilds ecological literacy and biodiversity through hands-on ecological gardening experiences for all ages. She is CBLP Certified, Ecological/Permaculture Certified Designer, Mt. Cuba Center Ecological Gardening Certified, and holds a Master’s Degree in Environmental Education. She facilitates trainings and certificates for home gardeners and landscaping crews and coordinates Lancaster Schoolyard Habitat. In addition, Elyse uses a participatory approach with land owners, during the design/install/steward process, to maximize the potential in enhancing human well-being and supporting dwindling wildlife populations. REGISTER NOW: General Public Individual+ & Dual+ Members Supporter, Advocate & Conservator Members",https://mtcubacenter.org/event/designing-layered-landscapes-2,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR,non-grantee,b260114e-5ee1-5997-bbce-605e9dbe39a2,scenescout:b43f4d05614b93f2ceafa836e43728b1,https://mtcubacenter.org/event/designing-layered-landscapes-2,2026-08-19T15:37:21.163Z
d505ab2e-2b5c-5f2f-8130-47f1731524ce,Hot Jam Music Festival,2026-09-26T20:30:00Z,,America/New_York,"Center for the Creative Arts, Inc.",,,,,Music; Festivals & Special Events,,This full day festival-style concert will feature a diverse range of local musical talent playing their own original songs as well as covers. All ages are welcome to join us for this fun event. All proceeds from event ticket sales will benefit CCArts! PLEASE NOTE: Tickets will only be on sale the day of the show at the venue.,https://www.ccarts.org/events/2026/9/26/hot-jam-music-festival,,ddoa-grantee,5e9a36d4-faf0-5656-97e4-ec81498310a8,scenescout:14cf90e9eed40370fc03a02f13c911dd,https://www.ccarts.org/events/2026/9/26/hot-jam-music-festival,2026-08-19T15:37:21.163Z
1be70520-4fe1-5804-a762-0ac3a116a171,AMC Museum 40th Anniversary Dinner & Dance,2026-09-26T21:00:00Z,,America/New_York,Air Mobility Command Museum,,,,,Dance; Museums,$125–$1000,"The Air Mobility Command Museum celebrates its 40th Anniversary with a dinner and dance featuring entertainment by the Smooth Sound Big Band and a buffet dinner. Sponsorships are available for $1,000, which includes a reserved table for eight, eight tickets, and recognition in Foundation newsletters and social media.",https://www.amcmuseum.org/events/amc-museum-40th-anniversary-dinner-dance,,non-grantee,0a587284-ff29-5b3d-b1cf-88e88f718136,scenescout:30736786dbfa2b21224284ce5589e147,https://www.amcmuseum.org/events/amc-museum-40th-anniversary-dinner-dance,2026-08-19T15:37:21.163Z
23fa1db3-491d-50f5-b99b-d6d7ddb81858,Bravo Quotes Embroidery Night,2026-09-26T22:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Gilbert W. Perry Center for the Arts (The Gibby),"{""street"":""51 W. Main St"",""city"":""Middletown"",""state"":""DE"",""postalCode"":""19709""}",Middletown,Northern Delaware,Classes; Lectures & Workshops; Visual Arts,$40,"Join us for a Bravo-themed embroidery workshop where your favorite quote from the franchise becomes your next piece of wall art. No experience needed — when you purchase your ticket, you'll submit the quote you want to stitch, and we'll print it onto water-soluble stabilizer so the design transfers directly onto your fabric. When you arrive, pick your fabric and thread colors, get set up, and your instructor will walk you through everything from there. Want to take it up a notch? Beading supplies will be available to add some extra detail to your piece. You'll leave with your hoop, all your supplies, and anything unfinished is easy to complete at home. Throughout the night we'll be running Bravo Bingo and a raffle with prizes for both, with classic Bravo episodes playing in the background. Loverboy drinks will be available for purchase, along with a limited run of Real Housewives of Middletown merch. A fun night out, a new skill, and something worth hanging on your wall. Date: Saturday, September 26 Time : 6-8pm Instructors: Sierra Robichaud & Harlee Light Cost: $40 (Includes instruction, custom printed quote pattern, embroidery hoop, fabric, thread, and all supplies to take home.) Registration Closes 24 hours prior. Available at the event: Loverboy drinks and a themed cocktail, beading embellishments, Real Housewives of Middletown merch. All skill levels welcome. 21+ This organization is supported, in part, by a grant from the Delaware Division of the Arts, a state agency, in partnership with the National Endowment for the Arts. The Division promotes Delaware arts events on DelawareScene.com.",https://delawarescene.com/event/43484/bravo-quotes-embroidery-night,https://www.eventbrite.com/e/bravo-quotes-embroidery-night-tickets-1996489964227?aff=oddtdtcreator,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43484,https://delawarescene.com/event/43484/bravo-quotes-embroidery-night,2026-08-19T14:48:52.161Z
f8ac89f7-fd77-5458-8eb7-c6ef4ae69d73,"Sal ""The Voice"" Valentinetti",2026-09-26T23:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Smyrna Opera House,"{""street"":""7 West South Street"",""city"":""Smyrna"",""state"":""DE"",""postalCode"":""19977""}",Smyrna,Central Delaware,Music,$30-$37,"Sal “The Voice” Valentinetti, Heidi Klum’s unforgettable 2016 Golden Buzzer recipient and finalist of America’s Got Talent, is an Italian-American crooner known best for his flawless vocals, larger than life personality, and his heart of gold. Born August 26, 1995, Sal was raised in the small town of Bethpage, New York where he still resides today. From a very young age Sal was influenced by his grandmother to love the musical genius of the classic crooner sounds of Dean Martin, Tony Bennett and Frank Sinatra. At the young age of fifteen Sal realized the hidden talent he possessed and began performing his flawless tribute to the great Frank Sinatra across New York. In 2016, Sal made his debut on Season 11 of the NBC hit show “America’s Got Talent.” That night, The 20-year-old college student went from delivering Pizzas for his cousin’s restaurant, to delivering what’s considered one of the best performances in AGT history. Before long, the world would come to know and admire him as “Sal the Voice”. From Madison Square Garden in NYC, to opening for Jay Leno in Las Vegas, to selling out the legendary NYCB Theater at Westbury like all of the greats before him; it’s safe to say that Sal is only getting started. Tickets $37 VIP | $34 Balcony | $30 General Doors open 45 minutes prior to show *Does not include convenience or handling fees* No refunds or exchanges",https://delawarescene.com/event/42976/sal-the-voice-valentinetti,https://www.etix.com/ticket/p/95790825/sal-the-voicevalentinetti-smyrna-smyrna-opera-house,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,42976,https://delawarescene.com/event/42976/sal-the-voice-valentinetti,2026-08-19T14:48:52.161Z
25717ea6-6b08-599d-8f8e-882c398bd8ff,A Tribute to Taylor Simon King: 3 American Troubadours,2026-09-27T00:00:00Z,,America/New_York,The Grand Opera House ,The Grand Opera House,"{""street"":""818 North Market Street"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19801""}",Wilmington,Northern Delaware,Rock / Pop; Music,$57-$73,"""How Sweet It Is,"" ""Country Road,"" ""Shower The People,"" ""Anticipation,"" ""You’re So Vain,"" ""Mockingbird,"" ""I Feel the Earth Move,"" ""It’s Too Late,"" and ""You’ve Got A Friend."" These are just a few of the fantastic songs from “Three American Troubadours” -- a production that celebrates the lives and careers of 6-time Grammy winner James Taylor, Rock & Roll Hall of Famer Carly Simon with 13 top 40 hits, and Carole King who wrote or co-wrote 118 Billboard Hot 100 pop hits-- 3 iconic American singer/songwriters whose personal lives and careers have intertwined throughout the years, and whose memorable hit songs continue to offer ageless inspiration. Produced by Oscar and Golden Globe winner Franke Previte, co-writer of “(I’ve Had) The Time of My Life” and “Hungry Eyes” from the movie ‘’Dirty Dancing’’ and managed by Lee Shapiro, former music director of Frankie Valli and The Four Seasons, the show features 3 powerhouse vocalists, a 6-piece band, engaging storytelling and multi-media.",https://delawarescene.com/event/43264/a-tribute-to-taylor-simon-king-3-american-troubadours,https://tickets.thegrandwilmington.org/9452/9454,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43264,https://delawarescene.com/event/43264/a-tribute-to-taylor-simon-king-3-american-troubadours,2026-08-19T14:48:52.161Z
a573f1c8-2275-5b85-a09c-9285c34ba4fa,Dogfish Dash,2026-09-27T13:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Dogfish Head Craft Brewery,"{""street"":""6 Cannery Village Center"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Festivals & Special Events; Parks & Outdoors; Restaurants & Hotels,FREE!,"Our off-centered race through Milton is back for another incredible year! Join us for our 19th annual Dogfish Dash on Sunday, Sept. 27th. Here's what you can expect: A scenic ~3.8 mile run starting and ending at the Milton Brewery A seriously fun (and sustainable!) recycled costume contest A post-race party with well-earned refreshments Sneaker recycling and other eco-friendly initiatives 100% of proceeds benefitting our pals at the Sussex County Land Trust Our annual Dogfish Dash is back on Sunday, Sept. 27. Registration is now open! Milton Brewery | 6 Cannery Village, Milton, DE 19968 | Sunday, September 27 | 9:00AM",https://delawarescene.com/event/43354/dogfish-dash,https://runsignup.com/Race/DE/Milton/DogfishDash,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43354,https://delawarescene.com/event/43354/dogfish-dash,2026-08-19T14:48:52.161Z
d8326f47-99df-52e3-9ec4-cad763e06b22,Princess Tea: Live Interactive Show,2026-09-27T15:00:00Z,,America/New_York,Milton Theatre ,Milton Theatre,"{""street"":""110 Union Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Variety,$14-$16,"Join our Princesses and friends for an interactive Princess Tea Party that is great for all ages. Yes, we really will be serving tea! Dress up and join your favorite princesses for this interactive Princess Tea Party presented by Milton Theatre’s own, Triple Threat. Characters will sing, dance and tell stories all while engaging the entire audience. A meet and greet will allow participants to snap a photo with their favorite characters. Your kids will love the chance to have tea and cookies with their favorite characters at this show. Yes, we really will be serving tea! This interactive tea party includes cookies, tea (served hot or cold) and heavy fun served tableside. Featuring the kids from the Milton Theatre’s “Triple Threat” musical theatre program!",https://delawarescene.com/event/43125/princess-tea-live-interactive-show,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43125,https://delawarescene.com/event/43125/princess-tea-live-interactive-show,2026-08-19T14:48:52.161Z
6dc3e96e-2f70-54bc-b967-86209d8bd22f,Wine & Dinosaurs presented by M&T Bank,2026-09-27T16:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Delaware Museum of Nature & Science,"{""street"":""4840 Kennett Pike"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19807""}",Wilmington,Northern Delaware,Museums; Festivals & Special Events,$100-$120,"It’s the ROARING 20s: join us for the 17th Wine & Dinosaurs presented by M&T Bank. Enjoy delectable food from our preferred caterers, wines and spirits from Kreston Wine & Spirits, craft beer from a dozen local breweries, a silent auction, music, and more! 21+ only. All proceeds benefit the Delaware Museum of Nature and Science's exhibits, educational programs, and scientific collections. Pre-registration required. $100 for members, $120 for non-members.",https://delawarescene.com/event/43186/wine-dinosaurs-presented-by-mt-bank,https://cbo.io/app/public/bidapp/delmns/tickets/tickets,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43186,https://delawarescene.com/event/43186/wine-dinosaurs-presented-by-mt-bank,2026-08-19T14:48:52.161Z
8c17bb3e-0320-5fb9-ab3e-353b26045f47,AMC Museum,2026-09-27T17:30:00Z,,America/New_York,Milford Community Band,,,,,Museums,,Concert Band. Public event.,http://milfordcommunityband.org/all-events,,ddoa-grantee,fc7aec49-e129-5c67-9df7-30da72d2e4df,scenescout:5f375ea87bb49b6c61157980af8bfee3,http://milfordcommunityband.org/all-events,2026-08-19T15:37:21.163Z
8b9306ef-c6d8-51dd-9db5-ed7db8b78a06,"Meet the Author: Victoria Johnson, Glorious Country",2026-09-27T19:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Delaware Art Museum,"{""street"":""2301 Kentmere Parkway"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19806""}",Wilmington,Northern Delaware,Museums; Literature & Poetry; Visual Arts,FREE!,"Join us for a special talk by Pulitzer Prize and National Book Award finalist Victoria Johnson. Presented in partnership with the History Book Festival, Johnson will discuss her newest work, Glorious Country: How the Artist Frederic Church Brought the World to America and America to the World. This presentation is the perfect preview for the Transcendent: Landscapes from the Hudson River School exhibition opening October 10, 2026. A book signing will take place immediately following. Copies of Glorious Country are available for purchase in advance for $35 at the Market at DelArt and at the event. Copies purchased with tickets will be available for pick up at the event. This event is presented in partnership with the Lewes History Book Festival.",https://delawarescene.com/event/43718/meet-the-author-victoria-johnson-glorious-country,https://delart.org/event/meet-the-author-victoria-johnson-glorious-country/,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43718,https://delawarescene.com/event/43718/meet-the-author-victoria-johnson-glorious-country,2026-08-19T14:48:52.161Z
9721aaa7-014e-50a5-aecf-c319fe6569f5,Block Party!,2026-09-27T20:00:00Z,,America/New_York,,,,,,Music; Visual Arts,,"The Annual Block Party is an outdoor event held on the Green in Downtown Historic New Castle City. It is a BYOF (Bring your own food) event with a cash bar open to the public. The annual event features local bands and a live art auction, and benefits the New Castle Senior Center. Tickets through Eventbrite.",https://newcastlecity.delaware.gov/events-happenings,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:11a1be28121d3d9e6cb6ae55653ef6e7,https://newcastlecity.delaware.gov/events-happenings,2026-08-19T15:37:21.163Z
f038f747-78e6-5305-9b7a-ada2ee573a7d,Dueling Pianos with Flying Ivories,2026-09-27T23:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Milton Theatre,"{""street"":""110 Union Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Variety; Music,$21-$28,"A World-Class Dueling Pianos Show Coming to the historic Milton Theatre! 3 Hour Extravaganza! Enjoy live dueling pianos from 7:00-10:00pm! Two performers on two pianos deliver an all-request, rock and roll sing-along! From Billy Joel to Aretha Franklin, from Sinatra to Metallica, from Johnny Cash to Katy Perry, we’ve got it covered. In the fall of 2001, Brad Alexander launched the first ever Dueling Piano show in NYC. Every Friday and Saturday night, in the basement of O’Flaherty’s Ale House on Manhattan’s Restaurant Row, Brad and a small group of piano players faced off on two Casio Celviano keyboards for a four-hour singalong with an audience that grew from 10 to far beyond legal capacity. From there the show moved through several incarnations and locales over the course of a decade, from Times Square to Virginia Beach, and eventually landed at Bar Nine in NYC, where Brad and fellow performer James Barr formed THE FLYING IVORIES. With a rotating roster of top performers from around the country, THE FLYING IVORIES deliver an all-request, rock and roll sing-along for weddings, fundraisers, company outings, holidays, birthdays, bachelorette parties, virtual events and more.",https://delawarescene.com/event/43122/dueling-pianos-with-flying-ivories,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43122,https://delawarescene.com/event/43122/dueling-pianos-with-flying-ivories,2026-08-19T14:48:52.161Z
