venue ID,presenter ID (if different),title of program,categories,URL,box office phone,low price,high price,start date,start time,end date,ticket URL,description
,,Member Preview of Challenging Masterpieces,"26,28",https://www.winterthur.org/calendar/member-preview-of-challenging-masterpieces/2026-09-25/,,,,09/25/2026,10:15 a.m.,,,"Join Josh Lane, furniture curator and curator of Challenging Masterpieces: Art and Identity in American Furniture , for a guided tour of the exhibition. Tours take place at 10:15 and 11:15 am. Registration required; capacity limited. Register now."
,177,"Wildcraft: Nature Art, Sep 26 ~ Abbott’s Mill Nature Center",11,https://delawarenaturesociety.org/event/wildcraft-nature-art-sep-26-abbotts-mill-nature-center/,,,,09/26/2026,10:30 a.m.,,https://14360.blackbaudhosting.com/14360/wildcraft-nature-art-sep-26--abbotts-mill-nature-center,"Design beautiful and intriguing art projects perfect for play or display. Create fun projects such as dream catchers, spinning tops, luminaries, and much, much more. | $15.00 (ages 6+)*"
507,,AMC Museum 40th Anniversary Dinner & Dance,"2,28",https://www.amcmuseum.org/events/amc-museum-40th-anniversary-dinner-dance/,302-677-6222,125,1000,09/26/2026,5:00 p.m.,,,"The Air Mobility Command Museum celebrates its 40th Anniversary with a dinner and dance featuring entertainment by the Smooth Sound Big Band and a buffet dinner. Sponsorships are available for $1,000, which includes a reserved table for eight, eight tickets, and recognition in Foundation newsletters and social media."
387,,Art on the Green,11,http://www.artonthegreende.net,,,,09/26/2026,,,,"Annual Arts & Crafts Show in Historic New Castle, Delaware. Started in 1970, it is held the 4th Saturday in September in Battery Park on the scenic Delaware River. Sponsored by the New Castle Hundred Lions Club."
76,,Hot Jam Music Festival,"9,3",https://www.ccarts.org/events/2026/9/26/hot-jam-music-festival,,,,09/26/2026,4:30 p.m.,,,This full day festival-style concert will feature a diverse range of local musical talent playing their own original songs as well as covers. All ages are welcome to join us for this fun event. All proceeds from event ticket sales will benefit CCArts! PLEASE NOTE: Tickets will only be on sale the day of the show at the venue.
1193,177,Weather Wonders: Windy ~ Coverdale Farm Preserve,11,https://delawarenaturesociety.org/event/weather-wonders-windy-coverdale-farm-preserve/,,,,09/26/2026,9:30 a.m.,,https://14360.blackbaudhosting.com/14360/weather-wonders-windy--coverdale-farm-preserve,"A hands-on preschool program where little learners explore the amazing world of weather! Each month, children will discover a new type of weather through stories, experiments, crafts, and outdoor observations | $15.00*"
87,,The Nutcracker Auditions,"10,2",https://www.firststateballet.org/school-pages,,,,09/26/2026,,,,The Nutcracker Auditions - registration required.
261,,Science Saturday - Color Craze,28,https://www.hagley.org/plan-your-visit/calendar/all-events,,,,09/26/2026,11:00 a.m.,,,Find out how rainbows are revealed in the world around us in this colorful program.
335,,The History Book Festival,"8,3",https://www.historiclewes.org/event/the-history-book-festival/,,,,09/26/2026,8:30 a.m.,,,"2026 The History Book Festival | September 26-28 The History Book Festival is the only book festival dedicated to history through story, showcasing new historical fiction and narrative nonfiction from multiple subjects, eras, and voices . Over 94% of HBF’s author presentations are free and open to all, drawing readers from 30 states and abroad to this singular event at the Delaware beaches in historic Lewes, dubbed “the first town in the first state.” HBF authors also visit classrooms in Delaware, from preschool to college. HBF provides their books to schools, libraries, and community organizations, engaging and inspiring people of all ages to read, think, and talk about history. Come “find your place in history” with us at the History Book Festival, celebrating a weekend (and beyond!) of learning, inspiration, and community. We can’t wait to share this year’s stories with you! For more information go to https://www.historybookfestival.org/"
1680,190,Delaware Community Preservation Lab,"4,11",https://dehistory.org/calendar/delaware-community-preservation-lab-3/,,,,09/26/2026,1:00 p.m.,,https://dhs.givecloud.co/dcpl-sept26,"Every Delawarean has a history worth preserving. Yet personal, community, and organizational collections filled with photographs, letters, quilts, scrapbooks, posters, and other keepsakes are often at risk from humidity, common pests, poor storage, and the passage of time. The Delaware Community Preservation Lab (DCPL) helps safeguard these materials by offering on-site scanning, photography, and video recording services. Visitors can bring in a wide range of items, including photographs, 35mm film and slides, yearbooks, scrapbooks, leaflets and other historic papers and documents to be carefully scanned and converted into high-quality digital files. In addition to flat materials, DCPL staff can photograph three-dimensional objects and record short video interviews, giving participants the opportunity to share the stories behind their items and preserve those memories alongside the images. We’ve been bringing our technology and resources to sites around the First State, and this September, we’ll be in Sussex County at the Lewes Senior Activity Center! Participants who schedule an appointment at one of our digitization booths will receive a USB drive with their newly digitized files, along with easy-to-follow preservation guides created by Delaware Historical Society collections care staff to help them continue their preservation efforts at home or in their churches and…"
,194,Designing Layered Landscapes,"7,11",https://mtcubacenter.org/event/designing-layered-landscapes-2/,,49,,09/26/2026,1:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#16889,"Are you seeking a design process to build a resilient native garden that wildlife loves and weeds struggle to take root? Inspiration from nature is our best teacher when we create ecosystems in human spaces. We will practice drawing to scale the anatomy of a designed ecosystem, from essential native groundcovers or “green mulch” to structural canopy trees. This program takes place in-person at Mt. Cuba Center Saturday, September 26, 2026. Note, this class has been postponed from the original date of 4/25/26. About the Instructor: Elyse Jurgen, owner of Waxwing EcoWorks Co., rebuilds ecological literacy and biodiversity through hands-on ecological gardening experiences for all ages. She is CBLP Certified, Ecological/Permaculture Certified Designer, Mt. Cuba Center Ecological Gardening Certified, and holds a Master’s Degree in Environmental Education. She facilitates trainings and certificates for home gardeners and landscaping crews and coordinates Lancaster Schoolyard Habitat. In addition, Elyse uses a participatory approach with land owners, during the design/install/steward process, to maximize the potential in enhancing human well-being and supporting dwindling wildlife populations. REGISTER NOW: General Public Individual+ & Dual+ Members Supporter, Advocate & Conservator Members"
,194,Great Native Plants for Difficult Sites,7,https://mtcubacenter.org/event/great-native-plants-for-difficult-sites-2/,,39,,09/26/2026,10:00 a.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#19596,"What plants can tolerate constantly wet areas, or clay soil, or relentless sun, or deep shade? Turn problem areas into thriving garden spaces. Designed for gardeners of all levels, this class shows you how to select native plants for your most challenging conditions. You will learn how to: Select native plants for difficult site conditions Solve wet, dry, sunny, and shady garden problems Build a reliable plant list for tough areas This class includes a walk through the Mt. Cuba gardens with Nancy noting areas when plants provided solutions to garden challenges. Leave with a list of plants to help solve the difficult site dilemmas that you may have! Register to learn how to solve difficult garden site conditions with native plants. This program takes place in-person at Mt. Cuba Center Saturday, September 26, 2026. 🥬 Certificate of Attendance for Continuing Education Units (CEUs) available 🥬 New class About the Instructor: Nancy Bell is the Education and Garden Coach Coordinator at Gateway Garden Center in Hockessin. She has Certificates of Merit in Ornamental Horticulture and Landscape Design from Longwood Gardens. REGISTER NOW: General Public Individual+ & Dual+ Members Supporter, Advocate & Conservator Members"
,,Read & Tea Book Club,8,https://www.nemoursestate.org/events.html,302-651-6912,,,09/26/2026,10:15 a.m.,,,"We'll be discussing our first Read & Tea selection, Beatrix Potter's Gardening Life by Marta McDowell."
464,,The Uncle Louie Variety Show,22,https://www.thegrandwilmington.org/,302-652-5577,,,09/26/2026,,,,
,,Discover Winterthur,"13,10,8",https://www.winterthur.org/calendar/discover-winterthur-4/,,,,09/26/2026,10:00 a.m.,,,"Discover the treasures in your own backyard on this admission-free day at Winterthur. Get outside and explore the garden or learn something new in our galleries. Enjoy activities around the estate such as crafting, a curator-guided gallery walk, and story time. Together with our community partners, Winterthur offers fun for all, inside and out! Free. Activities offered until 4:00 pm. Museum and galleries open until 5:00 pm. Please be aware that parking is limited, and we expect a large turnout early in the day. Please visit any time but consider arriving later. You will have plenty of time to enjoy all Winterthur has to offer. Visitor Center Stop by the New Castle County Libraries table to decorate your own bookmark and learn about the free services the library offers including 3D printing, museum pass checkouts, concerts and classes, job search help, and more. Learn about Read Aloud Delaware ’ s Volunteer Reading Program and LENA Start—a free program designed to guide parents of newborns to 3-year-olds as they prepare their child for kindergarten. Enjoy a giveaway of new and gently used books for children and a patriotic visit and story time with Pete the Cat. Visit the Kennett Underground Railroad…"
,19,Vet Fest,9,http://milfordcommunityband.org/all-events,,,,09/26/2026,9:30 a.m.,,,Concert Band. Public event.
,,Adult Rock Band (Wilmington),18,https://www.musicschoolofdelaware.org/program/adult-rock-band-wilmington/,,,,09/26/2026,3:30 p.m.,05/29/2027,,"@ 18 years and up, requires instructor consent | Bring your love of rock music to life in a fun, collaborative ensemble setting! Perform popular songs spanning the 1950s to today while building strong ensemble and musicianship skills. Open to guitarists, bassists, pianists, vocalists, and drummers. Location: Wilmington Campus , 4101 N Washington Street, Wilmington, DE, 19802 Faculty: Daniel Antonelli Schedule Details Enroll for the entire academic year (30 sessions). Saturdays, 2:30 PM – 3:30 PM Confirm consent before registering for Adult Rock Band Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
,,Guitar Class I & II (Wilmington),7,https://www.musicschoolofdelaware.org/program/guitar-class-i-wilmington/,,,,09/26/2026,11:00 a.m.,05/29/2027,,"@ 7 to 10 years (level I) or 7 to 12 years (level II) | Guitar Class I – Join us for a fun and engaging first-time experience with the guitar! Whether you have always wanted to learn or are simply curious about playing, this beginner-friendly class is the perfect place to start. No experience is necessary—just bring an open mind and a desire to learn. Students will explore the basics of guitar playing in a supportive and relaxed environment while discovering the joy of making music. Guitar Class II – Students must have completed Guitar Class I before enrolling in this next step of their guitar journey. Building on foundational skills, this class focuses on technique, music reading, ensemble playing, and effective practice strategies to support continued growth. Through hands-on instruction and group playing, students will strengthen their skills while learning to play more independently and collaboratively in a supportive, engaging setting. Instrumental rental is available on a first-come, first-served basis. Location: Wilmington Campus , 4101 N Washington Street, Wilmington, DE, 19802 Faculty: Daniel Antonelli Schedule Details Enroll for the entire academic year (30 sessions). Guitar Class I Saturdays, 11:00 AM – 11:45 AM Guitar Class II Saturdays, 11:45…"
,,Violin Class for Adults I & II (Wilmington),7,https://www.musicschoolofdelaware.org/program/violin-class-for-adults-i-ii-wilmington/,,,,09/26/2026,2:00 p.m.,05/22/2027,,"@ 18 years and up | Both levels are taught in this one class – Begin or continue your violin journey in a welcoming and engaging environment where every student is encouraged to grow. New players develop a strong foundation in violin technique, music reading, posture, and musicianship, while returning students build on existing skills through increasingly challenging repertoire and ensemble experiences. With instruction tailored to individual levels, students gain confidence, strengthen their musical abilities, and discover the joy of making music together. Instrumental rental available on a first come, first served basis. Location: Wilmington Campus , 4101 N Washington Street, Wilmington, DE, 19802 Faculty: Nadine DiLorenzo (Level I & II) Schedule Details Enroll for the entire academic year, biweekly (16 sessions). Both levels are taught in the same class. Saturdays, 2:00 PM – 3:00 PM Register for Violin Class for Adults I & II Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
,,Violin Ensemble for Adults (Wilmington),9,https://www.musicschoolofdelaware.org/program/violin-ensemble-for-adults-wilmington/,,,,09/26/2026,3:00 p.m.,05/08/2027,,"@ 18 years and up, instructor consent required | Designed to help students develop ensemble skills such as bowing, intonation, tone production, and sound matching, this biweekly violin ensemble welcomes players of all levels. Students will enjoy making music together while exploring repertoire written specifically for violin ensemble. Build confidence, strengthen musicianship, and experience the joy of collaborative music-making in a supportive and engaging group environment. Location: Wilmington Campus , 4101 N Washington Street, Wilmington, DE, 19802 Faculty: Lingchin Liao Schedule Details Enroll for the entire academic year, biweekly (16 sessions). Saturdays, 3:00 PM – 4:00 PM Register for Violin Ensemble for Adults Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
,,Youth Rock Band (Wilmington),18,https://www.musicschoolofdelaware.org/program/youth-rock-band-wilmington/,,,,09/26/2026,2:30 p.m.,05/29/2027,,"@ 12 to 18 years, instructor consent required | Ready to rock? Join a fun, collaborative band experience where young musicians bring favorite rock songs from the 1950s to today to life! Build confidence, strengthen ensemble and musicianship skills, and experience the excitement of performing with a real band. Open to guitarists, bassists, pianists, vocalists, and drummers. Location: Wilmington Campus , 4101 N Washington Street, Wilmington, DE, 19802 Faculty: Daniel Antonelli Schedule Details Enroll for the entire academic year (30 sessions). Saturdays, 2:30 PM – 3:30 PM Confirm instructor consent before registering for Youth Rock Band Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
46,256,Discover Winterthur Outreach Event,"13,28",https://therainbowchorale.org/,302-803-4440,,,09/26/2026,10:00 a.m.,,,"Join the Rainbow Chorale of Delaware at the Winterthur Museum, Garden & Library, the premier museum of American decorative arts, with a collection of nearly 90,000 objects made or used in America since 1640, set on 1,000 acres of protected meadows, woodlands, ponds, and waterways including a 60-acre garden designed by du Pont."
507,19,AMC Museum,28,http://milfordcommunityband.org/all-events,,,,09/27/2026,1:30 p.m.,,,Concert Band. Public event.
,828,Block Party!,"9,11",https://newcastlecity.delaware.gov/events-happenings/,,,,09/27/2026,4:00 p.m.,,,"The Annual Block Party is an outdoor event held on the Green in Downtown Historic New Castle City. It is a BYOF (Bring your own food) event with a cash bar open to the public. The annual event features local bands and a live art auction, and benefits the New Castle Senior Center. Tickets through Eventbrite."
,,Music School Children’s Chorus (Milford),13,https://www.musicschoolofdelaware.org/event/music-school-childrens-chorus-milford/,,,,09/29/2026,4:00 p.m.,06/01/2027,,"@ 6 to 12 years (unchanged voices) | Does your child love to sing? The Music School Children’s Chorus provides a fun and supportive environment where young singers develop healthy vocal technique through age-appropriate instruction while building confidence and musicianship. Students explore a diverse repertoire representing a variety of cultures, historical periods, and musical styles as they strengthen music literacy, rhythm, pitch, listening, and beginning harmony. Throughout the year, choristers share their music through community performances, gaining experience in concert etiquette, stage presence, memorization, and both ensemble and solo singing while fostering teamwork and a lifelong love of music. Requires individual voice assessment and instructor consent prior to registration. Please call 302.422.2043 to schedule. Location: Milford Campus , 23 N Walnut Street, Milford, DE 19963 Faculty: Cheryl Max Schedule Details Enroll for the entire academic year (32 sessions). Tuesdays, 4:00 PM – 5:30 PM Confirm with instructor before registering for this ensemble Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
,194,Exploring our Native Oaks,7,https://mtcubacenter.org/event/exploring-our-native-oaks/,,45,,09/30/2026,1:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#20198,"Discover the extraordinary life cycle, beauty, and ecological power of our region’s native oaks—from a tiny acorn to an ancient canopy. This hands-on workshop covers everything you need to know about integrating native oaks into your landscape, including which species thrive in different soil types and moisture levels across the eastern temperate forest—including adaptable oaks that flourish almost anywhere. What You’ll Experience: • Expert Instruction: An engaging, visual presentation on native oak species, their ecological benefits, landscape uses, and the modern environmental challenges they face. • In the Gardens: Guided oak identification walk and an interactive acorn collection session among mature specimens. • Take Home Your Own Piece of Living History: Every in-person participant will take home a Quercus alba (White Oak) seedling—grown directly from acorns harvested from Mt. Cuba’s historic Great White Oak outside the Copeland House as well as a starter tube and collected acorn to nurture at home. This program takes place in-person at Mt. Cuba Center Wednesday, September 30, 2026. 🥬 Gift or take home 🥬 New class About the Instructor: Andrew Conboy is an ISA-certified arborist, urban forester, and native plant advocate. He founded the Community Canopy Project, an ecological restoration non-profit, to improve local…"
,194,Exploring our Native Oaks: Online,7,https://mtcubacenter.org/event/exploring-our-native-oaks-online/,,25,,09/30/2026,1:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#20202,"Discover the extraordinary life cycle, beauty, and ecological power of our region’s native oaks—from a tiny acorn to an ancient canopy. Learn everything you need to know about integrating native oaks into your landscape, including which species thrive in different soil types and moisture levels across the eastern temperate forest, including adaptable oaks that flourish almost anywhere. Virtual class ends at 2:15, as the instructor takes the in-person students for a tour of the gardens. All virtual registrants will receive a recording of the class with access to view the class for 30 days after the live session. This program takes place online Wednesday, September 30, 2026. 🥬 New class 🥬 Online About the Instructor: Andrew Conboy is an ISA-certified arborist, urban forester, and native plant advocate. He founded the Community Canopy Project, an ecological restoration non-profit, to improve local natural lands and to engage the public in land stewardship. On social media, he creates informative videos about trees and native plants in hopes to help people connect with the natural world. Andrew enjoys eliminating turf lawns and planting native oak trees. REGISTER NOW: General Public Individual+ & Dual+ Members Supporter, Advocate & Conservator Members"
,,Garden & Estate Insider: Oak Hill Garden Walk,"7,11",https://www.winterthur.org/calendar/garden-estate-insider-oak-hill-garden-walk/,,,,09/30/2026,10:30 a.m.,,,"Take a walk with Jessica Tsakiris, horticulturist, to visit this garden area and learn about its history as well as current plants and projects. Included with admission. Members free. Register now. Join our staff and invited experts as they share insights and information about Winterthur’s history, horticulture, or habitats. Activities may include a walk, talk, or demonstration and take place every Wednesday, April–October. Photo by Moonloop Photography"
,177,Fall Native Garden Workshop ~ Ashland Nature Center,7,https://delawarenaturesociety.org/event/fall-native-garden-workshop-ashland-nature-center/,,,,10/01/2026,5:00 p.m.,,https://14360.blackbaudhosting.com/14360/fall-native-garden-workshop--ashland-nature-center,Join us for a fall native garden gathering and information session. We will be observing the fall gardens at Ashland Nature Center and discussing maintenance needs. Additionally we will discuss | $30.00
,194,Ecological Arboriculture,7,https://mtcubacenter.org/event/ecological-arboriculture-5/,,299,,10/01/2026,10:00 a.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=CERT#10975,"Learn the practices Mt. Cuba’s arborists use to integrate ecological thinking into every aspect of tree care, from planting and maintenance to risk assessment and long-term conservation. This course blends traditional arboriculture with cutting-edge ecological approaches, offering insight rarely featured in conventional training programs. 🥬Develop the ability to analyze and prepare planting sites so young trees establish successfully and support long-term landscape goals. 🥬Build skill in evaluating the biomechanical condition of mature trees, recognizing structural defects, and implementing mitigation strategies which balance safety with ecological value. 🥬Explore how senescent, damaged, and dead trees can be retained or repurposed to provide critical wildlife habitat and contribute to forest ecology—an approach central to Mt. Cuba’s mission. Field sessions provide hands-on experience assessing real-world scenarios, including identifying habitat potential, understanding the broader context of tree conservation, and incorporating thoughtful management to support biodiversity while maintaining functional, aesthetically pleasing, and safe built spaces. Outdoor learning may involve walking over rolling terrain and mulched paths. Please dress for terrain and the weather; classes are held rain or shine. Lunch is included each day. This program takes place in-person at Mt. Cuba Center Three Thursdays: 10/1 through 10/15. 🥬 Continuing Education Units (CEUs) available About the…"
,,Winterthur in the Time of Jackie Kennedy,"7,3,28",https://www.winterthur.org/calendar/winterthur-in-the-time-of-jackie-kennedy/,,,,10/01/2026,6:00 p.m.,,,"Exclusively for Members! In this virtual lecture, walk in the footsteps of visitors to the museum and garden in the 1950s and ’60s, which included everyone from schoolchildren to America’s First Lady. In celebration of our 75th anniversary, Jeff Groff, former estate historian, will reveal Winterthur during its early years as a museum and explore how it was further transformed after H. F. du Pont’s death in 1969. Lecture followed by Q&A. Registration required. Free. Register now."
199,,POTUS,"18,20",https://chapelstreetplayers.org/event/potus/,302-368-2248,22,,10/02/2026,8:00 p.m.,,https://chapelstreet.booktix.com/dept/Boxoffice/e/2627Po,"written by Selina Fillinger directed by Gary Kirchhof One four-letter word is about to rock 1600 Pennsylvania Avenue. When the President unwittingly spins a PR nightmare into a global crisis, seven brilliant, overworked, and under-appreciated women in his orbit must scramble to contain the political catastrophe before the country implodes. Packed with adult humor, rapid-fire dialogue, physical comedy, biting satire, outrageous situations, and nonstop chaos, this wildly funny contemporary farce became one of Broadway’s most talked-about comedies for a reason. Beneath the absurdity and laughter is a heartfelt tribute to the women who keep everything running while cleaning up the mess left by one catastrophically incompetent man. It’s chaotic. It’s sharp. It’s absurd. And it may feel just a little too familiar. Just weeks before the 2026 midterm elections, it feels like the perfect time to laugh at the madness together. Content Advisory: POTUS contains strong language (including gender slurs and cursing) and mature subject matter, including adult humor, alcohol/drug use, and sexual references."
,,,,,,,,10/03/2026,8:00 p.m.,,https://chapelstreet.booktix.com/dept/Boxoffice/e/2627Po,
,,,,,,,,10/04/2026,2:00 p.m.,,https://chapelstreet.booktix.com/dept/Boxoffice/e/2627Po,
,,,,,,,,10/08/2026,8:00 p.m.,,https://chapelstreet.booktix.com/dept/Boxoffice/e/2627Po,
,,,,,,,,10/09/2026,8:00 p.m.,,https://chapelstreet.booktix.com/dept/Boxoffice/e/2627Po,
,,,,,,,,10/10/2026,2:00 p.m.,,https://chapelstreet.booktix.com/dept/Boxoffice/e/2627Po,
,,Harvest Hoedown: Line Dancing Party,2,https://www.winterthur.org/calendar/harvest-hoedown-line-dancing-party/2026-10-02/,,,,10/02/2026,5:00 p.m.,,,"Step into fall with a night of line dancing, seasonal beverages, and tasty autumn treats. Learn new moves from our line dancing instructors, enjoy games on the lawn, and relax on hay bales under the crisp autumn sky. $50; $12 for children 12 and under. Includes welcome cocktail (nonalcoholic option available), line dancing instruction, and access to the garden. Rain date October 3. Register now."
,828,Annual Belgian Beer Fest,9,http://www.historicnewcastle.com,,,,10/03/2026,1:00 p.m.,,http://www.historicnewcastle.com,"Second year for this event. VIP and general admission tickets, 30+ varieties to taste. Music by Finn, 1 p.m. – 4 p.m."
,,Oak Knoll Fest,"8,7,3",https://newcastlecity.delaware.gov/events-happenings/,,,,10/03/2026,,10/04/2026,,"A festival devoted to the book arts and fine printing held in New Castle. Started in 1994, it brings together letterpress printers and book artists. Held the first weekend in October in even-numbered years, it has typically included two days of the fine press bookfair, an Oak Knoll bookshop sale, and lectures on Saturday and Sunday mornings."
,177,Autumn at Abbott’s,"9,7,5",https://delawarenaturesociety.org/event/autumnatabbotts/,,FREE,,10/03/2026,12:00 p.m.,,https://delnature.firstascentdesign.com,"@ Celebrate the 45th Anniversary of Abbott’s Mill Nature Center with Autumn at Abbott’s, a beloved community tradition. Enjoy nature crafts, interpretive nature hikes, a Nature Center Open House, and other family friendly activities that bring local history and the beauty of the fall season to life. Event Highlights include: Live Music Mill Talks Arts and Crafts Hayrides Local Artisan Vendors Beer Garden and Food Trucks Local Non-Profit Tables Registration Opening Soon Interested in tabling? Contact us here. In 2026, DelNature marks the 50th anniversary of the Harvest Moon Festival with a series of four distinct festivities: the Fall Native Plant Sale, A Taste of Coverdale, Autumn at Abbott’s, and Halloween at the Farm. Through these events, the festival’s past and present converge, sustaining its role as a cherished autumn tradition. A Taste of Coverdale is our premier annual fundraising event that serves as a community celebration of the unique places and food of Coverdale Farm Preserve. Funds raised directly support the ongoing stewardship and preservation of Delaware Nature Society’s sites and programs. Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
946,,Celebrate Lemurs!,"7,3",https://brandywinezoo.org/event/celebrate-lemurs/,302-571-7788,,,10/03/2026,10:00 a.m.,,,"World Lemur Festival takes place around the world each October, celebrating these incredible primates and efforts to conserve them. Visit the zoo for a day of lemur-themed activities, special keeper talks, a Storytime, and more! Members: Free Non-members: $9/adult, $7/youth Children under 3: Free BUY TICKETS"
,194,Big Benefits of Small Trees,7,https://mtcubacenter.org/event/big-benefits-of-small-trees/,,39,,10/03/2026,1:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#19811,"Small trees can do big work in your landscape. Designed for gardeners of all levels, this class shows you how to use smaller native trees to bring structure, flow, and seasonal interest to your yard. You will learn about 15 locally adapted and commercially available species that can be used on their own or combined with shrubs to create a smooth transition between the lawn and taller trees. During the class you will: Identify small native species that are suited to our local landscapes. Learn how these trees can bridge lawn, shrub, and canopy layers. Understand how small trees can add structure, seasonal interest, and habitat value. You’ll leave with a curated list of small trees that can be incorporated into your landscape. Register now to gain expert insights on locally adapted and commercially available small tree species. This program takes place in-person at Mt. Cuba Center Saturday, October 3, 2026. 🥬 Certificate of Attendance for Continuing Education Units (CEUs) available About the Instructor: Nancy Bell is the Education and Garden Coach Coordinator at Gateway Garden Center in Hockessin. She has Certificates of Merit in Ornamental Horticulture and Landscape Design from Longwood Gardens. REGISTER NOW: General Public Individual+ & Dual+…"
,194,Grow a Living Bird Feeder,"20,7",https://mtcubacenter.org/event/grow-a-living-bird-feeder/,,39,,10/03/2026,10:00 a.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#19810,"Growing a living bird feeder is an excellent way to attract birds and enjoy them right in your own yard. Discover how to create a vibrant, landscaped habitat that emphasizes species diversity, seasonality, garden design elements, and the vital role your garden plays in a broader regional context. In this class, you can expect: Guided Habitat Tour: The class will begin with a tour of the gardens to observe habitat structure, plant diversity, and seasonal changes firsthand, with the hope of catching birds at their peak activity level. Design Workshop: We will conclude with a hands-on exercise focused on designing custom gardens tailored to specific groups of birds. Whether you are a seasoned gardener or a budding bird enthusiast, you will leave with the practical design skills needed to transform your yard into a thriving sanctuary. This program takes place in-person at Mt. Cuba Center Saturday, October 3, 2026. 🥬 Certificate of Attendance for Continuing Education Units (CEUs) available 🥬 New class About the Instructor: Jessica Shahan is a biologist and environmental educator with the Nicholas Newlin Foundation in Glen Mills, PA. She received her MS in Biology from the University of North Dakota, focusing on landscape ecology and grassland…"
,,Delaware Youth Symphony Orchestra (Wilmington),14,https://www.musicschoolofdelaware.org/program/delaware-youth-symphony-orchestra-wilmington/,,,,10/03/2026,9:00 a.m.,06/19/2027,,"@ 12* to 18 years, audition required | A supportive, motivational, and healthy musical environment providing regular sectionals led by highly qualified coaches from the Music School and major orchestras along the East Coast; professional guest conductors from renowned institutions; exclusive performance opportunities, including performing as a soloist with DYSO if selected; and free conducting master classes for interested members held periodically by the Music Director. Starts October 3 for strings. Starts November 7 for winds/brass/percussion. Enrollment is for the entire academic year (32 weeks for string students, 28 weeks for winds/brass/percussion (WBP) students). PLEASE NOTE: Do not register for this ensemble UNLESS you have been accepted with a placement audition. Contact the school at (302) 762-1132 to schedule an audition. * Younger students must have private teacher officially approve audition. Location: Wilmington Campus , 4101 N Washington Street, Wilmington, DE, 19802 Faculty: Simeone Tartaglione, music director; Gwen Ryan, coordinator Schedule Details Enrollment varies by orchestral section: STRINGS start October 3 WINDS, BRASS, PERCUSSION start November 7 Saturdays, 9:00 AM – 12:30 PM Confirm successful audition before registering for STRINGS Confirm successful audition before registering for WINDS, BRASS, PERCUSSION Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
92,1610,Ritmos Latinos (Latin Rhythms),14,https://www.sodelomusic.org/events,,100,120,10/04/2026,3:00 p.m.,,,"Featuring the acclaimed guitar soloist Dr. Celil Refik Kaya, performing Rodrigo's Concierto de Aranjuez, alongside Ravel's hypnotic Bolero, and other selections. Part of the Stories in Sound 2026-2027 season."
76,,Outdoor Market at CCArts,11,https://www.ccarts.org/events/2026/10/4/outdoor-market-at-ccarts,,,,10/04/2026,11:00 a.m.,,,"The Fall edition of our outdoor “Markets at CCArts”, will feature 20+ artists & craftspeople, a local food truck, face painting, & a small CCArts led art activity. Entry to this event is FREE, & all community members are invited to attend to celebrate & support the featured vendors, and connect with one another in the sunshine!"
1193,177,Escape the Farm for Families ~ Coverdale Farm Preserve,3,https://delawarenaturesociety.org/event/escape-the-farm-for-families-coverdale-farm-preserve-2/,,,,10/04/2026,1:00 p.m.,,https://14360.blackbaudhosting.com/14360/escape-the-farm-for-families--coverdale-farm-preserve,"Missed us in the Spring? Join us this Fall! Bring your family of 3–5 to explore the farm, solve puzzles, and uncover surprises. Crack the clues and unlock a grand celebration at the end! Priced per family. | $150.00"
,,Off the Shelf: Marginalia,"8,11",https://www.winterthur.org/calendar/off-the-shelf-marginalia/,,,,10/06/2026,2:00 p.m.,,,"Notes, doodles, little pointing hands…people of the past weren’t shy about marking in their books, and historians appreciate it! Join us to learn about the history and importance of marginalia and see some examples of the art from the library’s collections. Free. Reservations required; limited to 30 participants. Register now."
1193,177,"Knee High in the Kitchen, Oct 7 ~ Coverdale Farm Preserve",7,https://delawarenaturesociety.org/event/knee-high-in-the-kitchen-oct-7-coverdale-farm-preserve/,,,,10/07/2026,10:00 a.m.,,https://14360.blackbaudhosting.com/14360/knee-high-in-the-kitchen-oct-7--coverdale-farm-preserve,"Preschoolers and their grown-ups enjoy a hands-on cooking class using simple, fresh ingredients. Together they mix, measure, and taste, building early skills and confidence. Each session ends with a tasty snack they make side-by-side. | $25.00 (ages 3-5)*"
